51345064135,dbe,54,160
51345076976,age,272,186
51345088331,cgg,25,233
51345139465,cgd,165,113
51345139944,dge,221,163
51345146562,bce,271,20
51345159226,bgg,30,42
51345164479,geg,187,78
51345167477,abe,253,115
51345170850,aed,227,295
51345170921,fdb,15,129
51345195401,cfd,94,140
51345199725,bbc,52,53
51345214797,eea,91,89
51345222906,cfb,186,145
51345224004,dcc,21,67
51345225000,feg,159,301
51345243210,afd,77,59
51345276138,eca,50,115
51345352893,gdf,69,203
51345374475,afb,149,191
51345389744,gae,228,50
51345410243,ceg,25,119
51345415401,gca,192,5
51345417784,bde,62,58
51345422989,bcb,125,239
51345427904,dff,182,54
51345435743,acf,164,159
51345442481,fae,280,18
51345466859,fad,167,61
51345492393,aaf,20,215
51345503989,cfb,33,136
51345511804,bff,259,93
51345513327,aba,6,32
51345521165,eaf,84,403
51345523860,ead,292,203
51345529210,cbf,105,58
51345567439,baf,159,223
51345592064,fcb,291,133
51345600848,aed,21,312
51345613251,efe,270,185
51345623354,adc,241,50
51345624656,cde,225,155
51345625857,bae,198,167
51345635136,edg,142,160
51345641942,bfg,68,121
51345642803,dfc,228,281
51345651273,bee,67,97
51345669311,aec,61,227
51345674090,efb,204,182
51345694098,fbf,232,21
51345713924,adf,209,139
51345721799,gbc,35,266
51345721953,edb,180,228
51345728575,cba,214,221
51345728626,gfd,213,225
51345741816,bad,174,343
51345754598,ceb,170,159
51345761301,fdb,69,147
51345761713,dgb,187,22
51345769005,ged,49,187
51345796773,gad,138,95
51345813005,gcd,80,167
51345815492,fdd,215,63
51345837431,bbb,156,220
51345846705,baf,92,247
51345865421,bbc,84,54
51345885956,gde,220,27
51345888968,fab,261,283
51345891203,bdc,44,126
51345930019,dbg,125,53
51345942786,afg,116,47
51345967811,dac,1,123
51345969441,dda,63,15
51345970684,cdd,199,45
51345979977,egd,153,35
51346011692,beb,271,171
51346023225,dfg,169,24
51346025382,fde,216,15
51346039852,eaa,293,177
51346054261,cda,22,202
51346097928,dbb,32,33
51346111756,bdd,20,147
51346136749,add,223,137
51346151700,egd,82,28
51346182572,ffc,208,64
51346197862,aga,91,80
51346213428,ece,265,64
51346221591,fbd,116,85
51346227836,fac,184,174
51346241528,eag,144,177
51346276350,deb,213,238
51346286204,fdc,291,109
51346302206,gee,90,174
51346310173,efb,167,163
51346316217,agg,185,5
51346347457,ffc,28,72
51346365728,eag,92,200
51346374904,baa,83,110
51346379606,abb,89,208
51346382808,dfe,211,79
51346391241,fgg,52,197
51346405409,bcg,123,84
51346410788,dbb,212,29
51346421033,afa,225,175
51346442425,adc,214,55
51346467174,aga,254,84
51346472422,cfe,3,280
51346478449,gba,201,102
51346486830,bfe,158,35
51346493652,fbg,97,50
51346494052,bdf,204,287
51346494380,aee,209,59
51346536344,eeb,272,137
51346569184,ecd,77,232
51346579845,abf,268,135
51346586913,dbd,72,45
51346588578,bfc,237,140
51346609489,bff,270,86
51346640571,edc,299,90
51346662089,dca,101,247
51346679987,gbe,170,191
51346709690,acg,177,114
51346732562,aef,281,159
51346735379,ccd,157,160
51346743256,bcc,212,244
51346747160,gde,194,27
51346750246,gbg,30,363
51346759172,abg,223,270
51346764049,bdb,145,231
51346792925,bge,165,44
51346797247,gcd,238,150
51346811317,daf,10,68
51346813137,cge,17,33
51346822649,cag,116,31
51346857240,gef,47,55
51346873774,bgf,31,5
51346886661,eab,256,112
51346902147,efe,38,179
51346927009,ggb,21,418
51346934966,gfc,282,161
51346936226,gdb,74,120
51346943989,bea,186,91
51346953557,bce,247,16
51346954152,ggd,88,29
51346955991,eff,282,24
51346964222,dfe,113,84
51346965778,fcf,4,89
51346983849,cbg,252,291
51346987429,fcc,135,282
51347000694,cac,142,354
51347006388,fgf,267,408
51347011141,ebd,162,125
51347021071,cba,71,225
51347022902,gdc,224,157
51347029658,dgf,20,254
51347041629,aec,265,245
51347045474,gcb,298,148
51347063324,dbg,2,48
51347066583,acc,41,60
51347093337,dfb,192,100
51347108660,ebg,50,36
51347159093,bcd,63,159
51347164004,fbb,152,142
51347174069,cbb,73,247
51347189690,fdb,237,135
51347203368,ace,41,55
51347218212,dgd,3,104
51347232905,cef,127,106
51347277314,fdd,11,74
51347282250,eaa,102,146
51347294159,eae,150,5
51347348767,cdf,202,101
51347355979,fcb,153,150
51347359912,gga,236,341
51347373770,cdb,81,74
51347387224,fef,141,15
51347407022,ged,297,218
51347408193,bgf,61,5
51347416928,fbg,75,46
51347421798,ede,16,61
51347448787,faf,200,5
51347455889,eba,151,164
51347460441,efd,221,35
51347466746,acb,191,425
51347470745,ccc,121,24
51347499131,dbf,199,32
51347503007,bbd,1,159
51347505176,bcg,73,90
51347544185,dae,95,16
51347555299,bad,141,356
51347574691,dce,65,165
51347575514,cfc,164,190
51347578839,fee,136,139
51347591575,ecc,26,160
51347605386,acb,292,365
51347615631,efd,85,38
51347621488,agf,106,26
51347629847,cdg,139,152
51347632398,caf,163,201
51347651183,gbg,261,392
51347663039,afg,253,39
51347665241,acd,32,32
51347707557,gbd,242,199
51347709123,bab,193,321
51347712554,bdd,252,119
51347726223,gcd,79,147
51347747287,gfa,165,49
51347747389,dbf,45,30
51347765220,egb,69,127
51347787915,adg,127,131
51347795033,dfc,196,311
51347797627,ebc,281,8
51347820702,cgf,263,144
51347835815,ecg,215,260
51347848029,ggc,268,50
51347858907,aeg,113,118
51347861916,dab,260,150
51347866088,dga,178,338
51347869637,bca,160,134
51347879359,bag,68,178
51347935589,agc,297,157
51347969033,dbd,150,47
51347978794,fgc,227,142
51348008976,cec,214,290
51348009021,cca,246,80
51348016294,bce,190,17
51348057877,efa,222,75
51348077446,ede,212,57
51348082843,ega,192,52
51348088232,adb,234,155
51348094916,eca,159,135
51348097608,dcf,178,60
51348098725,aeg,266,134
51348111963,eda,255,116
51348124497,dbc,176,142
51348128413,bfd,134,39
51348146379,ggd,108,29
51348157600,gbb,232,52
51348167396,fed,93,289
51348205504,aag,255,91
51348223969,aff,129,36
51348268787,fbg,89,54
51348279845,bbf,272,144
51348292317,cac,2,389
51348296741,gcd,142,149
51348338518,abf,71,129
51348348731,bdg,123,139
51348352462,dec,130,242
51348355429,agd,35,172
51348359355,fca,137,153
51348386884,ecg,261,260
51348403863,cbe,159,44
51348406196,aaf,133,227
51348429463,fgb,201,45
51348434402,ffb,83,183
51348447562,ccf,82,173
51348448387,gec,68,37
51348456281,edf,23,5
51348480741,cde,216,139
51348505291,ded,225,226
51348531158,eac,183,282
51348532329,cab,168,28
51348543379,fgd,148,135
51348543887,dge,145,158
51348544977,ggb,133,426
51348571494,daf,171,69
51348581000,ecb,94,8
51348585031,dgc,270,86
51348596188,dgg,214,237
51348606790,gbg,196,419
51348630841,gaa,279,21
51348637699,ggg,45,90
51348652497,dcc,230,76
51348697523,ecf,29,307
51348716865,agd,56,141
51348719312,ebe,74,123
51348735127,ecf,185,260
51348735699,eeb,85,128
51348753340,cec,246,336
51348773492,cgd,54,128
51348781171,dba,239,430
51348797472,efc,2,22
51348801033,def,19,193
51348810755,faa,253,244
51348830945,ded,14,239
51348843915,ffg,174,131
51348940119,aab,11,49
51348943138,dbf,105,24
51349009677,ddd,248,59
51349022228,feb,16,187
51349039262,bgb,275,165
51349061412,bgd,26,73
51349066635,agf,182,30
51349093141,afe,11,140
51349120264,ceg,92,109
51349158499,cee,72,206
51349159495,fce,251,8
51349172353,fec,61,187
51349199795,aeb,292,188
51349231104,cge,192,29
51349238990,ffc,145,77
51349262453,bgg,55,37
51349323256,geb,257,12
51349341762,gde,227,27
51349354791,aff,81,42
51349355299,bbg,57,289
51349370218,aca,152,147
51349383748,eeg,233,187
51349422689,bcf,75,156
51349426187,bfb,218,90
51349441178,cfe,291,330
51349454396,cfg,41,199
51349489747,fde,114,14
51349502426,bca,222,131
51349549343,cgf,119,156
51349560982,gbd,68,216
51349569283,dcg,46,164
51349573562,fcg,132,147
51349612010,cag,129,32
51349629759,fea,154,12
51349636395,ebf,2,153
51349640970,dgc,155,87
51349644923,fff,162,46
51349658437,age,82,206
51349664223,fbd,265,72
51349667849,aeg,234,116
51349684036,age,192,212
51349699200,gcg,33,185
51349710436,deb,49,254
51349717323,egf,133,194
51349742287,edg,220,152
51349774812,fbe,49,66
51349775747,gab,80,69
51349779139,cef,269,106
51349788832,efb,281,185
51349819195,afc,201,40
51349829809,fge,264,172
51349831513,bgb,291,136
51349833563,gce,74,22
51349891426,egc,276,186
51349911585,bgb,265,108
51349919706,gfc,204,180
51349946515,adf,191,143
51349993731,gdg,218,80
51350000194,dfc,7,332
51350002501,dde,279,136
51350026763,bcg,20,73
51350034194,daf,169,63
51350045303,fed,220,251
51350062661,gcf,279,85
51350087314,ggf,253,79
51350090506,efe,120,195
51350094751,dee,25,66
51350098514,dea,99,5
51350122913,fcd,36,110
51350132724,cce,136,84
51350136823,afc,281,36
51350142331,agb,40,188
51350143339,aba,164,26
51350145034,dcb,123,117
51350152986,gff,166,42
51350153954,ade,36,87
51350199287,agg,139,5
51350205606,bbe,252,79
51350216613,dce,172,151
51350231963,fbe,69,59
51350237664,fag,177,161
51350245822,cgg,166,228
51350250659,afb,235,213
51350282974,ddb,257,145
51350309720,cdd,189,44
51350334041,cff,214,289
51350337495,ecb,76,9
51350353292,bcb,199,246
51350368459,efe,6,187
51350387282,ege,174,50
51350393040,ced,243,80
51350427529,adf,208,151
51350433261,gcc,122,162
51350436583,aec,215,257
51350453198,bgc,53,119
51350454877,bab,193,282
51350475657,bfa,207,497
51350516815,bfe,177,35
51350520732,fca,120,134
51350532671,fae,144,14
51350532722,fag,264,132
51350534517,eeg,121,160
51350535123,ccb,231,27
51350538508,aea,281,43
51350540377,dfd,144,30
51350557933,geb,120,12
51350581382,dfg,198,22
51350614304,gee,1,167
51350629309,ecc,110,187
51350631070,bff,219,82
51350632878,eef,261,123
51350648992,bbc,184,57
51350657521,ddg,238,253
51350665830,aga,40,77
51350675046,ffd,54,349
51350728553,bbb,2,259
51350728994,ecf,121,239
51350731560,fbf,155,21
51350734268,adg,109,140
51350742243,caa,179,93
51350781972,gaf,100,95
51350796938,aed,120,349
51350803573,bec,216,344
51350836891,fab,90,325
51350849742,bff,198,89
51350885986,fac,234,184
51350888314,daa,288,187
51350890528,gca,158,5
51350960249,aee,49,55
51350977620,cgc,234,5
51350989525,cae,17,8
51350996887,ebb,54,146
51351009305,dba,107,412
51351011360,gea,176,46
51351060592,dcd,10,263
51351061556,dcb,42,133
51351096122,cad,17,242
51351101778,fda,200,161
51351127569,cda,150,179
51351130461,ffa,214,45
51351131266,gcg,146,192
51351138102,eeg,1,176
51351141354,fba,128,195
51351155762,ace,295,63
51351181039,edb,50,253
51351217554,cbg,162,340
51351217825,cfa,137,296
51351224293,eec,194,108
51351242627,dfd,71,33
51351270176,beg,259,146
51351275862,cbd,106,147
51351276286,ggb,198,387
51351292201,eag,128,186
51351297443,fad,53,53
51351299027,ddf,179,112
51351309570,aef,67,139
51351320523,fba,212,212
51351363305,gdg,281,88
51351374387,eff,19,19
51351381979,ebd,28,146
51351388765,bed,155,9
51351395527,egg,236,201
51351407703,eff,201,22
51351416169,cdf,37,108
51351453173,gfd,122,189
51351489057,cca,251,92
51351566021,dfa,253,9
51351584026,bef,31,105
51351600619,acc,185,67
51351615289,abe,180,128
51351622449,dee,92,72
51351631317,ffg,155,112
51351638689,ccb,6,23
51351650263,gcg,27,186
51351665383,ddc,228,18
51351677831,bgd,215,61
51351701572,acd,250,27
51351724526,cdc,82,85
51351724698,gde,117,25
51351746359,ffe,128,295
51351774498,fbc,206,136
51351775069,cab,275,29
51351780966,bgb,246,120
51351802004,gbe,24,206
51351802829,efa,244,64
51351889481,fcf,285,73
51351939120,ggd,258,24
51351977964,cdd,271,35
51351979761,aaa,118,216
51351986584,aae,95,34
51352022290,eaa,42,129
51352049724,acg,298,126
51352071190,gdf,295,170
51352094264,dda,253,14
51352104471,adc,186,56
51352113011,aed,77,289
51352120490,acf,182,146
51352120867,gag,165,74
51352136810,gaa,206,24
51352222734,bde,258,48
51352229724,ccg,51,92
51352229752,dga,103,378
51352268177,abd,86,12
51352296429,afe,267,161
51352305753,gda,57,25
51352322406,age,117,237
51352368665,dag,243,113
51352371581,aec,204,218
51352396403,ecg,22,270
51352400560,adb,92,172
51352408103,aac,112,122
51352427950,abc,13,254
51352439601,dcg,275,134
51352488535,gec,88,39
51352490189,cgf,234,168
51352517636,bga,44,108
51352517927,deg,39,156
51352528961,dea,185,5
51352551577,efb,147,181
51352560614,bba,281,116
51352576240,gfb,198,88
51352611379,gfg,290,193
51352620516,fge,58,180
51352651220,dad,245,72
51352656382,fcd,256,130
51352661016,bac,200,79
51352664587,fgd,2,117
51352677622,cfb,172,129
51352720437,ece,151,63
51352736183,gdc,117,183
51352739578,dbf,156,22
51352757765,egf,154,190
51352762691,gec,14,37
51352763828,bdf,214,238
51352766762,afc,38,35
51352785058,ccb,130,23
51352794136,dec,209,210
51352798380,gbf,52,200
51352798411,eda,244,107
51352820470,gfe,139,259
51352824947,fdb,42,159
51352835584,edd,25,191
51352865995,ggf,294,79
51352892956,bec,66,368
51352904125,fdf,43,301
51352938372,cdf,113,93
51352982456,adf,238,120
51352989183,fce,205,6
51353017679,gef,93,58
51353019978,ebf,295,123
51353025684,eee,3,147
51353031686,adb,183,189
51353044722,gdb,297,121
51353047330,fga,74,106
51353051129,dfe,175,94
51353055195,fdg,295,227
51353058028,cfc,165,193
51353058704,gea,215,48
51353059254,adf,173,110
51353064139,ffb,165,190
51353101126,ccf,3,192
51353106669,edg,238,135
51353108292,gad,127,83
51353119749,gac,256,37
51353140656,cff,147,236
51353160288,bfd,277,42
51353182496,beb,190,153
51353184276,dca,58,207
51353197441,ceb,7,141
51353204745,afg,154,42
51353236023,bed,89,8
51353245179,bge,183,38
51353256638,bae,75,197
51353264595,daf,249,64
51353271490,fgc,125,116
51353295760,bda,68,199
51353307870,baf,23,261
51353322829,eaa,96,153
51353323866,cec,270,383
51353343280,fbg,65,44
51353366064,add,86,126
51353368509,ccg,77,92
51353374892,ebg,294,40
51353381262,gge,202,364
51353383864,fef,176,12
51353392791,cdg,217,124
51353429769,cba,260,238
51353444056,cga,102,357
51353452742,cdb,261,69
51353459964,eea,150,84
51353532593,fcb,291,175
51353538628,aab,102,46
51353553552,cgb,253,144
51353567307,aad,126,302
51353568910,geg,181,63
51353578020,bde,280,45
51353608644,fbf,54,23
51353619729,bag,151,172
51353624605,gdd,160,98
51353628777,eff,103,20
51353641864,bee,294,101
51353676227,eff,150,18
51353687137,ddc,75,19
51353706447,abg,275,243
51353707334,fce,126,6
51353708859,bea,200,101
51353736543,fbf,130,22
51353740041,geg,261,57
51353751686,ged,265,187
51353754704,dff,287,60
51353758465,fbc,217,119
51353791952,ebe,282,120
51353802511,deg,255,149
51353803860,gga,144,388
51353809610,ecd,77,211
51353833083,fdd,138,66
51353851677,aff,145,42
51353853395,fda,129,154
51353857808,eee,25,133
51353863564,cbe,121,43
51353866505,egd,82,32
51353884310,cea,114,92
51353912342,bfd,26,39
51353912429,bcc,203,212
51353918493,gac,57,39
51353933684,cgd,258,142
51353958368,gac,267,39
51354009264,aac,16,97
51354033351,afd,216,56
51354051682,dgb,22,20
51354080103,fdg,151,211
51354080536,eba,7,162
51354082372,cgb,31,132
51354100094,dac,106,116
51354103594,cac,119,392
51354114180,adc,157,63
51354121539,ead,80,194
51354144964,acc,83,57
51354159524,eed,15,182
51354162161,egc,6,161
51354172624,dgc,284,84
51354180144,cbc,237,95
51354185205,dbd,161,54
51354186096,cbf,114,50
51354195862,ggg,245,95
51354196583,gfa,66,45
51354203000,dcd,81,263
51354207116,bgf,177,5
51354221979,cde,229,150
51354227327,edf,51,5
51354237011,eee,57,131
51354244109,eaf,202,475
51354296755,fdf,158,264
51354297652,fcg,93,170
51354318621,fff,210,41
51354331946,bdc,86,138
51354336323,bee,287,95
51354336475,cbb,43,197
51354347380,dbg,221,48
51354349192,gaf,130,95
51354382573,fec,126,162
51354424131,fag,41,110
51354457191,eeg,111,165
51354474145,efg,145,303
51354476959,eab,57,119
51354483653,ffg,152,100
51354493585,efb,66,157
51354518941,dbf,293,22
51354562174,ggd,280,26
51354575714,bce,109,17
51354586463,cdb,289,77
51354587324,fdb,65,149
51354597026,ada,217,162
51354612596,cdf,226,110
51354612975,abb,39,237
51354656576,bca,10,117
51354663150,dbe,265,163
51354667339,adg,52,134
51354742062,cfd,34,119
51354744441,gde,184,28
51354761676,eda,184,115
51354796740,bea,139,107
51354815792,ggd,140,28
51354819676,fgb,159,40
51354825016,gce,124,21
51354829790,aag,114,76
51354860589,daf,238,72
51354866622,gfd,129,209
51354868827,afa,75,145
51354890642,ega,262,52
51354894148,gae,1,49
51354908481,feg,120,246
51354938136,acc,152,48
51354964366,bcf,276,157
51354972892,dcc,282,83
51354975332,bfg,99,113
51354988222,gbg,234,469
51355030286,ffa,253,47
51355041319,gbb,84,52
51355045168,faa,167,263
51355094267,faa,219,213
51355114976,bgg,185,43
51355121429,dbb,228,28
51355144457,ccc,220,26
51355155099,fba,174,205
51355170602,afd,179,60
51355189371,ded,252,239
51355205509,eea,5,80
51355227097,gcc,281,132
51355227464,ccd,281,134
51355236980,aga,296,84
51355268059,gba,149,88
51355283542,ccf,70,157
51355284983,dce,131,170
51355288168,ddc,230,18
51355302026,aaf,119,213
51355304076,dgf,44,297
51355330430,fdb,266,135
51355332008,gec,185,31
51355334572,gbc,55,247
51355336363,bdd,210,102
51355350818,cfa,277,284
51355357459,edf,268,5
51355379016,dfc,294,368
51355380579,ddg,162,283
51355398805,fab,186,325
51355435609,dfg,232,17
51355450087,dcc,296,73
51355472345,bfd,166,32
51355495743,aff,208,34
51355513402,fdc,66,91
51355524331,ede,262,63
51355564887,cfd,190,141
51355592816,fcc,214,324
51355624628,gcb,225,170
51355673900,aca,258,148
51355695591,dab,185,168
51355783107,gag,150,75
51355805371,bca,249,117
51355824310,cag,213,29
51355842345,bad,218,320
51355864697,aeg,130,97
51355864812,bcg,38,83
51355865285,ddf,82,128
51355937214,cda,207,150
51355958408,ece,284,73
51355965548,egg,48,196
51355988463,eba,211,150
51355994756,ebg,26,37
51356009185,deb,157,243
51356016808,ffa,154,39
51356037552,dbd,58,43
51356069270,aea,299,49
51356072844,ceb,82,166
51356076700,dbc,271,140
51356083752,ecc,48,218
51356090486,fee,262,150
51356112630,cbe,277,42
51356116036,bbc,8,58
51356117195,dba,131,346
51356126689,fcd,67,109
51356142399,fbg,293,50
51356147357,fdd,90,60
51356150910,agd,72,115
51356180029,efd,84,39
51356185345,aad,127,244
51356189183,dcf,284,61
51356189384,aff,116,30
51356193627,cde,89,162
51356205832,ddf,109,152
51356215873,gbe,33,168
51356219051,fgg,147,210
51356221646,abb,222,189
51356226856,efe,288,218
51356239526,egb,79,135
51356246920,efe,276,228
51356250211,beb,190,154
51356261314,bbd,39,166
51356283531,gcb,200,202
51356288603,caf,77,174
51356330716,baa,227,91
51356337087,cac,218,325
51356338814,afg,149,35
51356343324,ebc,52,8
51356393097,bfb,18,91
51356407390,gge,292,331
51356427693,eea,228,94
51356434746,dae,277,18
51356468575,aea,72,46
51356500304,ced,151,76
51356504630,dfc,8,327
51356509050,ecb,225,8
51356516846,gef,243,68
51356519095,fca,231,125
51356526541,eaa,170,165
51356533191,ebb,73,153
51356533677,bfc,166,135
51356566758,agc,19,160
51356590695,fgf,118,326
51356591840,ccf,174,180
51356599155,edc,155,99
51356609339,bdb,209,191
51356610754,fea,119,12
51356623607,bcc,141,192
51356637056,agf,84,33
51356638944,dfb,277,87
51356658161,gfe,160,214
51356658359,eeb,206,124
51356692626,acb,3,375
51356692959,cab,171,31
51356711717,eae,144,5
51356755348,fdg,211,204
51356769661,beg,157,141
51356787514,afb,14,217
51356791813,gfa,67,36
51356809104,bab,142,242
51356809371,dcc,112,62
51356820003,faf,279,5
51356825337,bcd,158,189
51356852417,fbb,23,122
51356852631,dca,203,184
51356918905,fdb,192,130
51356936904,eae,16,5
51356940883,dcg,250,127
51356947157,bdc,210,150
51356947378,edd,209,223
51357014279,dbe,282,184
51357024498,dda,294,15
51357037981,abe,44,135
51357042005,eca,95,144
51357048905,fba,207,196
51357060553,eeg,269,138
51357117752,cde,225,176
51357174149,dgd,74,107
51357174377,bbf,86,125
51357196999,bga,146,109
51357202508,cbd,141,120
51357251598,bga,6,97
51357253351,def,186,198
51357254443,aab,150,46
51357294373,aff,260,32
51357345074,cgg,257,182
51357348314,fec,244,165
51357353051,egg,260,160
51357373666,acf,208,170
51357375088,afc,55,36
51357380952,beg,249,112
51357391921,eac,292,276
51357399773,bac,74,91
51357432318,ccd,69,121
51357433862,efc,144,24
51357448194,ega,92,49
51357450774,ffc,7,87
51357486445,ggc,208,53
51357564037,ceg,176,115
51357564355,aeb,7,154
51357572388,abd,140,11
51357576505,ggb,64,325
51357610770,cee,274,212
51357637170,dgf,28,344
51357642192,dgg,121,265
51357663685,fee,101,132
51357712585,dfg,201,16
51357720018,egf,134,212
51357735016,dgd,299,127
51357741155,ebd,76,131
51357783735,gcg,109,221
51357796693,cfa,268,312
51357845524,bdg,240,162
51357851825,ccb,282,21
51357853986,adb,261,215
51357858529,aee,259,48
51357864522,dge,165,154
51357881443,dbg,181,40
51357885687,eff,90,14
51357898094,gdb,202,134
51357939026,cda,298,177
51357956451,bbb,128,246
51357961552,dea,218,5
51357975061,fbd,83,84
51357995868,def,254,158
51358004656,fdd,140,64
51358010621,baf,297,221
51358017336,abf,99,149
51358020739,afd,207,69
51358023996,age,182,260
51358026954,bee,127,93
51358041353,gdd,188,92
51358055351,cbg,93,343
51358107815,gab,89,60
51358127868,cfg,5,222
51358128786,ddg,231,243
51358161784,cae,86,6
51358162942,gca,286,5
51358181686,feb,240,190
51358207489,ddb,169,137
51358210865,eca,161,122
51358215186,gcf,250,79
51358228504,daa,164,155
51358248975,aed,148,271
51358280458,gcd,244,147
51358334218,edc,225,85
51358337417,ced,266,69
51358392912,cdb,217,78
51358392954,gfc,101,154
51358401110,bce,119,14
51358410219,dfe,104,102
51358431566,egg,223,137
51358444172,ebe,191,97
51358444230,gaa,220,24
51358445286,acg,239,112
51358449645,ccg,291,85
51358465688,fca,67,136
51358481943,cga,293,389
51358501892,ecf,280,265
51358512926,ede,58,54
51358515120,ede,172,51
51358525234,ffd,230,352
51358542086,dgb,171,22
51358574051,bge,296,39
51358574080,aed,13,235
51358579305,cad,115,242
51358586235,baf,104,229
51358596742,cge,101,32
51358600331,gce,37,17
51358627987,bgc,142,109
51358651799,bbe,162,79
51358656667,geb,298,11
51358663214,gec,238,26
51358664344,aac,296,88
51358677506,fgc,8,112
51358687433,bbg,220,245
51358693069,bff,78,82
51358694232,gae,144,58
51358700526,bcb,85,223
51358701984,ecc,141,228
51358704742,bce,263,12
51358721851,bda,104,220
51358731809,fba,222,174
51358742893,gdd,257,101
51358746460,gff,101,49
51358749477,fad,175,63
51358766234,cdb,99,73
51358782643,gcg,84,260
51358833129,cgb,138,108
51358849443,gdf,29,163
51358881555,cfe,281,320
51358884992,cec,244,394
51358893426,dbd,242,42
51358919691,gbd,197,183
51358996056,fbf,202,21
51358998953,ddd,163,57
51359018369,bba,197,111
51359052235,ged,23,160
51359057482,fgc,117,92
51359061552,eec,26,118
51359061623,agb,99,188
51359083837,eed,178,178
51359119831,bge,104,40
51359124680,fed,74,200
51359153199,bfe,287,31
51359161532,caa,246,93
51359167171,aga,76,96
51359170838,fde,220,13
51359183095,cce,65,71
51359185646,bcd,136,217
51359196968,ceb,151,147
51359202471,bec,222,419
51359210888,ffa,143,41
51359220692,agf,12,35
51359224977,bgg,257,45
51359232453,dbf,220,25
51359260861,ccg,283,82
51359289652,ege,197,48
51359296070,fga,230,85
51359330396,cfg,256,261
51359333094,cef,255,119
51359336013,gee,222,197
51359343598,fbd,175,78
51359347393,fcf,27,62
51359349414,dfa,103,8
51359385582,baa,89,101
51359394665,eef,260,130
51359418062,gfd,83,242
51359461273,edb,130,247
51359475540,dda,286,12
51359494304,cgc,51,5
51359508486,aec,19,202
51359511585,deg,58,129
51359514292,dbf,46,28
51359515371,fae,19,12
51359535935,bgd,4,54
51359537031,egb,90,112
51359552506,geg,276,50
51359590886,gfg,100,189
51359613288,cca,262,97
51359651808,eef,169,110
51359659344,fae,219,12
51359666057,acd,93,27
51359669412,gad,103,83
51359674713,abc,49,256
51359698343,egf,152,209
51359713868,ade,72,77
51359718517,edg,165,157
51359786468,eda,2,129
51359789624,acd,234,25
51359798914,gcf,40,92
51359799458,fbc,291,139
51359802808,efd,247,41
51359810039,ecd,4,229
51359810306,dbd,228,47
51359818347,dfd,220,27
51359823729,agg,114,5
51359916073,gag,77,72
51359934598,cdg,240,105
51359938614,egd,144,36
51359959865,bfa,235,531
51359975453,fbe,184,54
51359981266,dde,45,125
51360066554,aba,68,29
51360098516,gaf,296,76
51360109980,dga,22,306
51360115656,bbg,62,264
51360151123,efc,135,21
51360202471,bea,48,123
51360235693,dcb,136,122
51360286240,cfb,106,121
51360289916,eag,47,159
51360328932,fcg,267,166
51360333324,cdd,28,34
51360349911,dad,117,64
51360373917,bad,55,336
51360437994,ggg,74,92
51360448063,bed,204,8
51360463718,efb,296,131
51360471410,baf,281,210
51360472689,bfa,245,499
51360473038,fdc,62,94
51360483467,cag,230,28
51360485674,dba,108,408
51360499363,dce,89,178
51360531752,afd,247,58
51360542050,gga,201,399
51360544084,dfg,104,18
51360560527,eef,232,111
51360567657,gdg,65,97
51360571912,ffe,91,262
51360597783,fee,260,139
51360600186,ecg,128,253
51360606148,aad,136,275
51360611333,cfb,119,136
51360612008,aea,18,45
51360612008,def,41,164
51360613300,eeg,241,120
51360617293,ccf,236,189
51360627130,fac,128,149
51360629148,ggf,95,81
51360632826,beb,150,155
51360649087,dee,265,75
51360669215,bge,265,47
51360680199,abg,250,238
51360736543,acc,37,43
51360741674,cgc,97,5
51360776591,fgf,78,267
51360785986,dgg,29,227
51360823764,cce,53,68
51360825664,cdc,282,73
51360831176,cec,40,425
51360866697,feb,248,216
51360887152,afg,19,28
51360887424,eba,105,163
51360910985,ega,192,40
51360938126,aae,122,40
51360968801,feg,44,218
51360979321,cdb,170,71
51360996089,gbf,189,216
51361007700,bgb,156,106
51361014300,daa,257,142
51361017172,adf,167,104
51361022441,bef,298,119
51361043494,ace,278,56
51361081268,eaa,45,138
51361113270,eac,221,287
51361115000,gfb,164,103
51361128419,cdc,41,78
51361130732,abg,179,223
51361152141,fbc,62,123
51361187301,fea,234,10
51361201813,bae,235,189
51361205777,daf,69,66
51361220302,bac,288,77
51361234759,cff,75,252
51361236914,cad,223,256
51361238253,gde,99,31
51361239431,bdd,299,98
51361270341,aef,286,152
51361296322,cgc,32,5
51361309531,agc,192,132
51361311459,fge,158,203
51361320988,ebf,30,115
51361344471,fce,238,6
51361371568,cfb,145,111
51361374234,fee,95,130
51361384633,eea,144,104
51361403659,dbc,272,127
51361404029,fba,136,180
51361411764,fgb,267,45
51361415651,aaa,131,235
51361420576,ead,188,217
51361432789,ced,269,66
51361440990,fcd,160,124
51361485147,fdg,171,197
51361515171,dbf,273,30
51361529161,bag,8,199
51361543559,aec,85,202
51361556439,dge,210,135
51361574797,dac,67,126
51361590835,bfd,129,38
51361596192,acc,41,49
51361596917,fcb,167,208
51361606524,efa,98,68
51361610187,eae,91,5
51361624130,bea,182,140
51361629266,dde,205,131
51361630519,dee,278,72
51361648748,bcg,293,86
51361659374,afd,285,62
51361674043,cfc,219,206
51361700475,gac,254,46
51361712347,gfe,267,188
51361761947,ceg,72,109
51361771509,eec,74,136
51361776554,edb,251,229
51361778411,fef,198,10
51361795289,dag,117,118
51361797014,caf,286,167
51361804660,dfg,170,15
51361825859,bbg,109,258
